52260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54000,0.9,0.7,0.8,1.4,1.4,1,32,87,0,0,0,0,1,2,334,38,341,42,37,341,44,1,1,1
54060,0.9,0.7,0.8,1.4,1.4,1,32,86,0,0,0,0,1,2,333,36,343,42,37,341,43,1,1,1
54120,0.9,0.7,0.8,1.4,1.4,1,32,85,0,0,0,0,1,2,334,37,342,41,37,341,43,1,1,1
54180,0.9,0.8,0.8,1.4,1.4,1,32,85,0,0,0,0,1,2,334,38,339,41,37,341,43,1,1,1
54240,0.9,0.8,0.8,1.4,1.4,1,32,86,0,0,0,0,1,2,334,38,339,41,37,340,43,1,1,1
54300,0.9,0.8,0.8,1.4,1.4,1,32,88,0,0,0,0,1,2,334,39,339,43,38,340,43,1,1,1
54360,0.9,0.8,0.8,1.4,1.4,1,32,87,0,0,0,0,1,2,333,37,342,43,38,341,43,1,1,1
54420,0.9,0.8,0.8,1.4,1.4,1,32,88,0,0,0,0,1,2,334,36,343,43,38,341,43,1,1,1
54480,0.9,0.8,0.8,1.4,1.4,1,32,88,0,0,0,0,1,2,334,39,343,43,38,341,43,1,1,1
54540,0.9,0.8,1,1.4,1.5,1.1,32,88,0,0,0,0,1,2,335,40,345,43,38,342,43,1,1,1
54600,0.9,0.8,1,1.4,1.5,1.1,32,88,0,0,0,0,1,2,334,39,343,43,38,342,43,1,1,1
54660,0.9,0.8,1,1.3,1.5,1.1,32,88,0,0,0,0,1,2,334,36,340,40,38,341,43,1,1,1
54720,0.9,0.8,1,1.3,1.5,1.1,32,87,0,0,0,0,1,2,334,34,340,37,37,341,43,1,1,1
